blockNum,rt,response,subj_idx,conflict,ics,starting_trial
1,0.822994891,1,1,1,0,0
1,0.648715477,1,1,1,1,1
1,0.622923777,1,1,1,1,0
1,0.787004769,1,1,0,1,0
1,0.723535571,1,1,1,1,0
1,0.779256986,1,1,1,1,0
1,0.649669619,1,1,0,1,0
1,0.6098506,1,1,1,1,0
1,0.779783903,1,1,0,1,0
1,0.585328094,1,1,1,1,0
1,0.605122252,1,1,0,1,0
1,0.928704794,1,1,1,1,0
1,0.690741873,1,1,1,1,0
1,0.577911085,1,1,0,1,0
1,0.633339164,1,1,1,1,0
1,0.617711921,1,1,0,1,0
1,0.770520678,1,1,0,1,0
1,0.67961612,1,1,1,1,0
1,0.72395252,1,1,1,1,0
1,0.531759959,1,1,0,1,0
1,0.677984082,1,1,1,1,0
1,0.666028218,1,1,1,1,0
1,0.579693696,1,1,0,1,0
1,0.694005693,1,1,1,1,0
1,0.562119148,1,1,0,1,0
1,0.657494525,1,1,1,1,0
1,0.590190727,1,1,0,1,0
1,0.631294729,1,1,1,1,0
1,0.68563691,1,1,1,1,0
1,0.550703102,1,1,0,1,0
1,0.796808436,1,1,1,1,0
1,0.52928992,1,1,0,1,0
1,0.879310793,1,1,1,1,0
1,0.558436818,1,1,0,1,0
1,0.538143474,1,1,0,1,0
1,0.668003343,1,1,1,1,0
1,0.563489072,1,1,0,1,0
1,0.600191933,1,1,1,1,0
1,0.836535642,1,1,1,1,0
1,0.569028862,1,1,0,1,0
1,0.624135254,1,1,1,1,0
1,0.537493987,1,1,0,1,0
1,0.690913776,1,1,1,1,0
1,0.746458181,1,1,1,1,0
1,0.519648512,1,1,0,1,0
1,0.59420223,1,1,1,1,0
1,0.615428325,1,1,1,1,0
1,0.5273358,1,1,0,1,0
1,0.60473638,1,1,1,1,0
1,0.498551772,1,1,0,1,0
1,0.789344031,1,1,1,1,0
1,0.485841899,1,1,0,1,0
1,0.655258892,1,1,1,1,0
1,0.887400752,1,1,1,1,0
1,0.490724973,1,1,0,1,0
1,0.794515555,1,1,1,1,0
1,0.635793777,1,1,1,1,0
1,0.607425349,1,1,0,1,0
1,0.627849978,1,1,0,1,0
1,0.635671573,1,1,1,1,0
1,0.586860127,1,1,1,1,0
1,0.529793816,1,1,0,1,0
1,0.535488102,1,1,0,1,0
1,0.728219919,1,1,1,1,0
1,0.496609537,1,1,0,1,0
1,0.922596237,1,1,1,1,0
1,0.592711461,1,1,0,1,0
1,0.82929923,1,1,1,1,0
1,0.5454238,1,1,0,1,0
1,0.591133391,1,1,1,1,0
1,0.557250622,1,1,0,1,0
1,0.565962611,1,1,1,1,0
1,0.520712376,1,1,0,1,0
1,0.61848993,1,1,1,1,0
1,0.505702313,1,1,0,1,0
1,0.609869478,1,1,1,1,0
1,0.512096869,1,1,0,1,0
1,0.537328021,1,1,0,1,0
1,0.62997641,1,1,1,1,0
1,0.638768492,1,1,1,1,0
1,0.529472694,1,1,0,1,0
1,0.477018072,1,1,0,1,0
1,0.644781008,1,1,1,1,0
1,0.545803208,1,1,0,1,0
1,0.536696022,1,1,0,1,0
1,0.666053006,1,1,1,1,0
1,0.603150295,1,1,0,1,0
1,0.882635113,1,1,1,1,0
1,0.539627113,1,1,0,1,0
1,0.544251751,1,1,0,1,0
1,0.574709396,1,1,1,1,0
1,0.480377274,1,1,0,1,0
1,0.474175174,1,1,0,1,0
1,0.721645177,1,1,1,1,0
1,0.461083116,1,1,0,1,0
1,0.458496214,1,1,0,1,0
1,0.673836277,1,1,1,1,0
1,0.445847125,1,1,0,1,0
1,0.448739131,1,1,0,1,0
1,0.788005604,1,1,1,1,0
1,0.669832607,1,1,1,1,0
1,0.489358214,1,1,0,1,0
1,0.532841116,1,1,0,1,0
1,0.54164587,0,1,1,1,0
1,0.498018457,1,1,0,1,0
1,0.598710955,1,1,1,1,0
1,0.548184606,1,1,0,1,0
1,0.514594908,1,1,0,1,0
1,0.610272574,1,1,1,1,0
1,0.577565711,1,1,0,1,0
1,0.687530981,1,1,1,1,0
1,0.522420162,1,1,0,1,0
1,0.517981564,1,1,0,1,0
1,0.621618395,1,1,1,1,0
1,0.62915164,1,1,1,1,0
1,0.51980575,1,1,0,1,0
